koi_fpflag_nt,koi_fpflag_co,koi_fpflag_ss,koi_model_snr,koi_fpflag_ec,koi_impact
0,0,0,8.9,0,0.789
1,0,0,75.0,0,1.246
0,1,0,9.0,0,0.563
0,0,0,11.6,0,0.445
0,0,0,15.8,0,1.225
0,0,1,71.0,0,0.958
0,0,0,17.0,0,0.016
0,0,0,38.0,0,0.027000000000000003
1,1,0,26.0,0,1.1440000000000001
0,1,0,13.8,0,0.364
0,0,0,9.2,0,0.065
0,0,0,10.7,0,0.6459999999999999
0,0,0,15.8,0,0.005
0,0,0,9.7,0,0.396
0,1,1,26.5,1,0.649
0,1,1,19.7,1,0.667
1,0,0,20.9,0,0.228
0,0,1,19.7,1,0.82
0,0,0,17.4,0,0.7290000000000001
0,0,0,9.9,0,0.502
0,1,1,20.5,0,1.28
0,0,0,13.0,0,0.028999999999999998
0,1,1,123.1,0,1.258
0,0,1,186.0,0,1.171
0,1,0,10.0,0,0.731
0,0,1,9.8,1,0.3437
0,1,0,16.1,0,0.008
0,0,0,9.1,0,0.442
1,0,0,7.6,0,0.691
0,0,0,9.7,0,0.195
0,0,0,28.7,0,0.11900000000000001
0,0,0,14.8,1,0.7090000000000001
0,0,0,12.0,0,0.6559999999999999
0,0,0,8.5,0,0.855
0,0,1,40.3,1,0.6559999999999999
1,1,0,37.5,0,0.69
0,0,0,10.3,0,0.94
0,0,0,11.9,0,0.004
0,0,0,6.4,0,0.943
1,1,0,6.6,0,0.213
0,0,0,24.9,0,0.529
0,0,0,29.4,0,0.012
0,0,0,15.7,0,0.036000000000000004
0,0,0,9.9,0,0.32899999999999996
0,1,0,7.6,1,0.309
0,0,0,11.4,0,0.4638
0,1,0,10.2,0,0.085
1,1,0,14.1,1,0.48700000000000004
0,1,0,24.3,0,0.0995
0,1,0,24.6,1,0.514
0,1,0,18.8,1,0.456
0,0,0,27.1,0,0.433
0,1,1,10.8,0,0.2976
0,0,0,18.1,0,0.14300000000000002
0,0,1,495.3,0,0.8190000000000001
0,1,1,265.2,1,1.199
0,0,1,1669.4,0,1.069
0,0,0,12.5,0,0.5329999999999999
0,0,0,8.7,0,0.595
0,0,0,11.3,0,0.17800000000000002
0,1,0,13.1,0,0.392
0,0,0,8.6,0,0.401
1,0,0,10.6,1,1.1059999999999999
0,1,0,10.6,0,0.42700000000000005
0,1,0,11.8,0,0.7862
0,1,0,10.0,1,0.297
0,1,0,17.4,1,0.57
0,0,0,13.9,0,0.248
0,0,0,11.3,0,0.079
0,0,0,11.3,0,0.106
0,0,0,22.7,0,0.626
0,0,1,110.8,0,1.194
0,0,0,13.5,0,0.9209999999999999
0,0,0,8.3,0,0.614
0,0,0,13.0,0,0.494
0,0,1,1820.5,0,0.674
0,1,1,127.1,0,1.254
0,0,0,9.7,0,0.312
0,1,0,9.5,0,0.055
1,1,0,7.3,0,0.182
0,0,0,10.1,0,0.703
0,0,0,27.8,0,0.174
0,0,0,9.3,0,0.32799999999999996
1,0,0,12.5,1,0.069
0,0,0,10.3,0,0.038
0,0,0,18.7,0,0.026000000000000002
0,0,0,16.4,0,0.8029999999999999
0,0,0,131.0,0,0.8640000000000001
0,1,1,12.7,0,0.32799999999999996
0,0,0,11.9,0,0.852
0,1,1,179.3,0,1.3619999999999999
0,1,1,18.0,1,0.13699999999999998
0,0,0,11.5,0,0.1
0,0,0,9.9,0,0.22
1,1,0,15.3,0,0.17600000000000002
0,0,0,10.7,0,0.374
0,0,0,11.0,0,0.7020000000000001
0,1,0,8.0,0,0.39299999999999996
0,1,0,12.5,1,0.242
0,0,0,10.5,0,0.847
0,0,0,8.5,0,0.2182
0,1,0,11.5,1,0.7659999999999999
0,0,0,17.0,0,0.94
0,0,0,12.0,0,0.35700000000000004
0,0,0,14.1,0,0.7859999999999999
0,0,0,16.2,0,1.205
0,0,1,147.9,0,4.652
0,0,0,8.8,0,0.369
1,1,0,79.1,1,1.219
0,0,0,10.2,0,0.282
0,0,0,13.2,0,0.47
0,0,0,10.6,0,0.965
0,0,0,15.8,0,0.9059999999999999
1,0,0,11.1,0,0.183
0,1,1,31.1,0,0.214
0,0,0,12.5,0,0.196
0,1,0,12.2,1,0.23
0,1,0,9.2,0,0.027000000000000003
0,0,0,10.1,0,0.985
0,1,1,37.3,0,1.249
0,0,0,12.6,0,0.83
0,0,0,11.2,0,0.049
0,1,0,49.3,0,0.897
0,0,0,9.6,0,0.261
0,1,0,11.8,1,0.7859999999999999
0,1,0,10.3,0,0.5539999999999999
0,0,0,13.1,0,0.248
0,0,0,20.7,0,0.083
0,0,0,10.3,0,1.2229999999999999
0,0,0,8.2,0,0.182
0,0,0,7.5,0,0.076
0,0,0,16.2,1,0.24100000000000002
0,0,0,9.5,0,0.78
0,1,0,10.0,0,0.37799999999999995
0,0,0,12.1,0,1.2379
0,1,0,33.3,1,0.654
0,0,0,11.4,0,1.05
0,1,1,155.6,0,1.263
0,1,1,131.4,1,1.266
0,0,0,12.0,0,0.311
0,0,0,18.2,0,0.40299999999999997
0,0,1,17.5,0,0.026000000000000002
0,0,0,12.7,0,0.772
0,0,1,8.8,0,0.446
0,0,0,12.2,0,0.273
0,0,0,12.4,0,0.235
0,0,0,10.4,0,0.055
0,0,0,8.3,0,0.13
1,1,0,19.9,0,0.08900000000000001
0,0,0,10.3,0,0.11599999999999999
1,0,0,7.3,0,0.635
0,0,0,54.3,0,0.9109999999999999
0,0,0,11.6,0,0.36200000000000004
0,0,0,12.1,0,0.017
0,0,0,8.2,0,0.132
0,0,0,9.6,1,0.098
1,0,0,11.1,0,0.636
0,0,0,13.9,0,0.023
0,0,0,13.6,0,0.027999999999999997
0,0,0,17.8,0,0.022000000000000002
0,0,0,14.5,0,0.139
0,1,0,15.3,1,0.085
0,0,0,10.2,0,0.09699999999999999
0,0,0,25.9,0,0.034
0,1,0,14.3,0,0.523
0,0,0,11.2,0,0.9353
0,0,0,8.7,0,0.655
0,1,0,11.3,0,0.2579
0,1,0,11.1,0,0.044000000000000004
0,0,0,12.7,0,0.062
0,0,0,10.2,0,0.015
0,0,0,8.8,0,0.389
0,1,0,14.7,1,0.004
0,0,0,8.7,0,0.177
0,0,0,11.3,0,0.945
0,0,0,21.9,0,0.028999999999999998
0,0,0,25.7,0,0.873
1,0,0,91.1,1,0.002
0,1,1,17.9,0,1.237
0,0,0,11.0,0,0.371
0,0,0,11.3,0,1.055
0,0,1,1766.7,0,0.568
1,1,0,15.2,1,1.046
1,0,0,7.9,0,0.612
0,0,0,11.6,0,0.11
1,0,0,18.5,0,1.0867
0,0,0,11.3,0,0.021
0,0,0,10.3,0,0.16699999999999998
0,1,1,10.8,1,0.187
0,0,0,10.3,0,0.0706
0,1,1,19.7,0,0.953
0,1,1,136.5,1,0.919
0,1,1,36.9,1,0.965
0,1,1,125.0,1,1.2690000000000001
0,1,1,20.3,0,0.046
0,0,0,10.1,0,0.909
0,1,0,14.2,1,0.142
0,1,1,11.9,1,1.088
0,0,0,11.5,0,0.242
0,0,0,20.7,0,0.636
1,0,0,225.1,0,1.204
1,0,0,85.7,0,1.185
0,0,0,11.3,0,0.252
0,0,0,12.3,0,0.222
0,0,0,12.3,0,0.001
1,0,0,768.9,0,22.28
1,1,0,89.9,1,0.945
0,0,0,8.5,0,0.777
0,1,1,27.1,1,1.208
0,0,1,374.1,0,1.237
0,0,1,608.9,0,0.5579999999999999
0,0,1,1597.3,0,0.625
0,0,1,879.2,0,1.121
0,1,1,154.4,1,1.0390000000000001
0,0,0,15.4,0,0.026000000000000002
0,1,1,301.4,1,0.195
0,0,0,10.6,0,0.32
0,0,0,12.6,0,0.956
0,1,0,9.4,0,0.271
0,0,0,10.6,0,0.265
0,0,0,10.7,0,0.532
0,0,1,950.0,0,0.775
0,0,0,10.4,0,0.37799999999999995
0,1,0,13.6,0,0.207
0,0,0,18.6,0,0.348
0,0,0,10.3,0,0.614
0,0,0,14.9,0,0.8959999999999999
0,0,0,11.4,0,0.9840000000000001
0,0,1,32.5,0,1.151
0,0,1,332.8,0,0.542
0,0,0,13.1,0,0.56
0,0,1,5357.7,0,0.527
0,0,1,4322.4,0,0.245
0,0,1,5219.5,1,0.235
0,0,1,2426.9,0,0.433
0,0,1,922.1,0,0.381
0,0,1,1331.0,0,0.436
0,0,1,1539.9,0,0.526
0,1,1,319.1,0,0.455
0,0,0,5.8,0,0.505
0,0,0,7.5,0,0.09699999999999999
0,0,0,9.6,0,0.597
0,0,0,13.8,0,0.016
0,0,0,17.7,0,0.40700000000000003
0,0,1,751.5,0,0.19399999999999998
0,0,0,17.1,0,0.031
0,1,0,13.9,0,0.071
0,0,0,24.3,0,0.6709999999999999
0,0,1,12.2,0,0.044000000000000004
0,0,1,2206.5,0,0.86
1,0,0,4594.8,0,0.531
0,0,1,3583.1,0,1.2209999999999999
0,0,1,1161.1,0,0.461
0,0,1,1866.7,0,0.486
0,0,1,2427.5,0,0.5579999999999999
0,0,0,6788.8,0,0.5489999999999999
0,0,1,551.3,0,0.524
0,0,1,1033.2,0,0.47100000000000003
0,0,1,997.8,0,1.7469999999999999
0,0,0,46.6,0,0.33399999999999996
0,0,1,846.1,0,1.17
0,0,0,10.4,0,0.26
0,0,0,13.3,0,0.14300000000000002
0,0,0,11.7,0,0.318
0,0,0,12.1,0,0.361
0,0,0,12.4,0,0.07
0,0,0,20.0,0,0.049
0,1,0,11.8,0,0.8170000000000001
0,0,0,13.7,0,0.047
0,0,1,57.0,0,0.9740000000000001
0,0,0,9.2,0,0.005
0,0,0,22.3,0,0.8590000000000001
0,0,1,3766.3,0,0.58
0,1,0,9.0,1,0.41700000000000004
0,0,0,18.8,0,0.976
0,0,0,4257.4,0,0.418
0,0,1,1113.2,0,0.49200000000000005
1,0,0,1178.0,0,1.777
0,0,1,2270.6,0,0.45899999999999996
0,0,1,2048.7,0,0.486
0,0,1,961.4,0,1.135
0,0,1,1548.2,0,1.261
0,0,1,733.5,0,1.047
0,0,0,17.3,0,0.929
0,1,0,18.8,1,0.6629999999999999
0,1,0,16.2,0,1.155
0,0,0,14.4,0,0.026000000000000002
0,0,0,11.7,0,1.0170000000000001
0,0,0,10.8,0,0.43799999999999994
0,1,1,12.4,1,0.5760000000000001
0,0,0,12.6,0,0.42100000000000004
0,0,1,990.3,0,1.158
0,1,1,15.6,1,0.716
0,0,0,11.8,0,0.147
0,0,1,1638.0,0,0.703
0,0,1,2314.5,0,0.728
0,0,1,4958.6,0,1.091
0,0,1,1804.1,0,0.612
1,0,0,1246.3,0,0.395
0,1,0,137.7,0,1.251
0,0,1,2424.0,0,0.882
0,0,1,1467.6,0,0.843
0,0,1,259.4,0,1.189
0,0,0,8.9,0,0.8059999999999999
1,0,0,6.4,0,0.019
0,0,1,1018.8,0,0.6920000000000001
0,0,0,22.4,0,0.006
0,0,0,28.3,0,0.748
0,0,1,1012.2,0,1.3359999999999999
0,0,1,1008.1,0,1.087
0,1,0,8.7,0,0.012
0,0,1,1256.8,0,0.45399999999999996
0,0,1,3506.5,0,0.743
0,0,0,11.6,0,0.121
0,0,0,17.8,0,0.852
0,1,1,81.6,1,1.2670000000000001
0,0,0,12.3,0,0.405
0,0,0,16.6,0,0.983
0,0,1,765.3,0,0.598
0,0,1,2163.4,0,0.857
0,1,0,17.3,0,0.055999999999999994
0,0,1,1349.8,0,0.5589999999999999
0,0,1,1210.8,0,0.547
0,0,1,1419.0,0,0.39799999999999996
0,1,1,625.1,1,1.209
0,0,1,879.0,0,1.131
0,0,0,20.0,0,0.08800000000000001
0,1,1,63.7,1,1.2590000000000001
0,0,0,13.2,0,0.7390000000000001
0,0,1,1003.7,0,1.161
0,1,0,9.2,0,0.647
0,0,0,12.6,0,0.16399999999999998
0,0,1,1219.4,0,0.159
0,0,0,11.8,0,0.044000000000000004
0,0,0,12.6,0,0.943
0,0,0,12.8,0,0.285
0,0,0,15.5,0,0.24600000000000002
0,1,1,11.2,1,0.9359999999999999
0,0,1,2016.1,0,0.995
0,0,1,796.5,0,0.8690000000000001
1,0,0,1952.3,0,0.395
1,1,0,11.5,0,0.449
0,0,1,1386.8,0,0.888
0,0,1,185.6,0,0.6046
0,0,1,699.9,0,0.767
0,0,1,389.8,0,1.225
0,0,1,362.1,0,1.001
0,0,0,14.7,0,0.975
0,0,0,15.1,0,0.018000000000000002
0,0,0,36.7,0,0.6759999999999999
0,0,0,14.1,0,0.565
0,0,0,11.4,0,0.14800000000000002
0,1,1,10.2,1,0.008
0,0,0,12.5,0,0.7859999999999999
0,0,0,11.5,0,0.212
0,0,0,10.7,0,0.397
0,0,1,37.5,0,1.2109999999999999
0,1,0,14.6,0,0.135
0,0,1,1725.6,0,0.207
0,0,0,3162.0,0,0.35600000000000004
0,1,1,67.1,1,2.623
0,0,1,2060.3,0,0.708
0,1,0,13.7,1,0.49700000000000005
0,0,1,445.7,0,0.29
0,0,1,1160.6,0,0.488
0,0,1,661.4,0,1.11
0,0,1,296.8,0,0.001
0,1,1,272.6,1,1.254
0,0,1,1361.5,0,0.691
0,0,1,858.8,0,0.731
0,0,0,12.6,0,0.026000000000000002
1,0,0,16.3,0,0.11199999999999999
0,0,0,25.0,0,0.043
0,0,0,9.5,0,0.025
0,1,1,23.9,1,1.199
0,0,1,1112.0,0,1.979
0,0,0,13.5,0,0.922
0,0,0,23.8,0,0.618
0,0,0,66.0,0,0.951
0,0,0,12.1,0,0.114
0,0,1,397.1,0,0.544
0,0,1,1836.8,0,0.7609999999999999
0,0,1,970.9,0,0.191
0,1,0,12.0,0,0.515
0,0,1,884.9,0,0.49
0,0,1,619.8,0,0.424
0,0,1,1887.7,0,0.8959999999999999
0,1,1,245.2,0,1.2690000000000001
1,1,0,7.0,0,0.251
0,0,1,419.0,0,1.236
0,0,1,1905.1,0,0.42100000000000004
1,0,0,173.7,0,0.47
0,0,0,11.9,0,0.9790000000000001
1,0,0,13.3,0,0.11900000000000001
0,1,0,16.8,0,1.127
0,0,1,1701.1,0,0.133
0,0,0,29.4,0,0.6
0,0,0,14.3,0,0.23199999999999998
0,0,1,205.4,0,1.01
0,0,0,8.7,0,0.27899999999999997
0,0,0,10.6,0,0.28300000000000003
0,0,0,27.4,0,0.669
0,0,0,15.3,0,0.102
0,0,0,62.1,0,0.026000000000000002
0,0,1,978.2,0,3.4539999999999997
1,0,0,6.8,0,0.779
0,0,1,1649.5,0,0.72
0,0,1,3433.7,0,0.23399999999999999
0,0,1,2084.3,0,0.248
0,0,1,2279.1,0,0.7609999999999999
0,0,0,7.5,0,0.2133
0,0,0,14.7,0,0.019
0,0,1,1421.7,0,0.6809999999999999
0,0,0,16.4,0,0.675
0,0,0,10.1,0,0.905
0,0,0,16.4,0,0.595
0,0,0,13.0,0,0.195
0,0,0,17.8,0,0.943
0,0,0,15.6,0,0.004
0,1,1,51.3,1,0.966
0,1,1,18.2,0,0.626
0,0,1,1221.2,0,1.004
0,1,0,13.4,0,1.139
0,0,1,3625.5,0,0.48700000000000004
1,0,0,11.7,0,0.929
0,0,1,2804.3,0,1.0290000000000001
0,0,1,1870.0,0,0.795
0,0,1,804.0,0,0.5357
0,0,1,2624.0,0,0.518
0,0,1,446.1,0,15.329
0,0,0,28.5,0,0.951
0,0,0,13.6,0,0.17600000000000002
1,1,1,102.9,1,1.274
0,1,1,100.4,1,0.924
0,0,0,21.6,0,0.9540000000000001
0,0,0,12.2,0,0.6559999999999999
0,0,0,14.6,0,0.16699999999999998
0,0,1,101.4,0,0.917
0,0,0,18.2,0,0.763
0,0,0,11.7,0,1.213
0,0,1,2070.3,0,0.929
0,0,0,8.8,0,0.18100000000000002
0,0,0,9.6,0,0.036000000000000004
0,0,0,13.1,0,0.25
0,0,0,13.3,0,0.802
0,0,0,11.9,0,0.027000000000000003
0,0,0,17.0,0,0.01
0,0,1,2158.5,0,0.732
0,0,1,3573.1,0,0.9440000000000001
0,0,1,1184.8,0,0.845
0,0,1,421.6,0,0.507
0,0,1,1471.6,0,1.107
1,0,0,2441.7,0,0.294
0,0,1,1374.0,0,0.523
0,0,0,16.4,0,0.769
0,0,0,12.3,0,0.495
0,0,1,2261.9,0,0.336
0,0,0,10.9,0,0.028999999999999998
0,0,0,14.5,0,0.11800000000000001
0,0,1,541.3,0,0.9490000000000001
0,0,0,7.4,0,0.96
0,0,0,14.2,0,0.698
0,0,0,18.9,0,0.965
0,0,0,19.1,0,0.98
0,0,1,296.0,0,1.026
0,0,1,3571.6,0,0.099
1,0,0,12.9,1,0.583
0,1,0,15.9,0,1.225
0,0,1,359.7,0,0.507
0,0,1,1109.2,0,0.802
0,0,1,1833.7,0,0.845
0,0,1,1909.2,0,0.465
0,0,1,22.8,1,0.909
0,0,0,20.2,0,0.7509999999999999
0,0,1,159.3,0,13.376
0,0,0,16.0,0,0.32
0,0,0,11.6,0,0.562
0,0,0,21.5,0,0.977
0,0,0,11.8,0,0.6920000000000001
0,0,0,15.7,0,0.382
0,0,0,16.2,0,0.25
0,0,1,656.5,0,1.3090000000000002
0,0,0,10.8,0,0.43
0,1,0,17.3,0,0.682
0,0,0,6.6,0,0.171
0,1,0,5.2,0,0.491
0,0,0,18.1,0,0.956
1,0,0,56.6,0,0.503
0,0,1,169.5,0,0.899
0,1,1,13.6,0,0.7090000000000001
0,0,0,15.4,0,0.266
0,0,0,10.4,0,0.9229999999999999
0,0,1,163.6,0,1.295
0,1,1,464.2,0,1.149
0,0,1,1731.4,0,2.79
0,0,0,10.8,1,0.5589999999999999
0,0,1,305.2,0,0.603
0,0,1,1759.1,0,0.8859999999999999
0,0,0,20.8,0,0.015
0,0,1,1268.8,0,12.222999999999999
0,0,1,1246.3,0,0.995
1,0,0,8.5,0,0.718
0,0,0,15.1,0,0.07400000000000001
0,0,0,13.8,0,0.8490000000000001
0,0,0,12.3,0,0.122
0,0,1,1524.8,0,0.915
0,0,0,22.9,0,0.193
0,0,0,18.1,0,0.95
0,0,0,17.4,0,0.001
0,1,0,13.2,0,0.551
0,0,0,9.7,0,0.853
0,0,0,15.5,0,0.355
0,0,0,10.3,0,0.748
1,0,0,7.0,0,0.522
0,0,0,26.8,0,0.925
0,0,1,26.1,1,1.182
0,0,1,1241.0,0,0.871
0,0,1,1526.2,0,0.79
0,0,1,1411.3,0,0.88
0,0,0,7.5,0,0.292
0,0,0,24.5,0,0.6809999999999999
0,0,1,1179.7,0,0.78
0,0,0,16.1,0,0.96
0,0,0,9.6,0,0.41600000000000004
0,0,0,12.9,0,0.5870000000000001
0,0,0,13.8,0,0.092
0,0,1,1238.8,0,1.473
0,0,1,1274.3,0,0.81
0,0,0,13.9,0,0.083
0,0,0,9.8,0,0.623
0,1,0,14.4,0,0.071
0,0,0,18.5,0,0.025
1,1,0,9.4,1,0.33
0,0,0,47.8,0,0.7609999999999999
0,1,0,16.4,1,0.4963
0,0,0,33.9,0,0.127
0,0,0,12.1,0,0.6729999999999999
0,0,1,1081.7,0,1.155
0,0,1,1320.5,0,1.099
0,0,1,728.8,0,0.9890000000000001
0,1,1,287.6,1,1.238
1,0,0,444.7,0,0.898
0,0,0,39.5,0,0.951
0,0,1,1018.4,0,0.736
0,0,0,19.8,0,0.332
0,1,1,236.2,1,0.92
0,0,0,29.0,0,0.11199999999999999
0,0,0,12.7,0,0.261
0,0,0,11.2,0,0.021
1,0,0,19.7,0,0.971
1,0,0,14.0,0,0.971
0,0,0,15.1,0,0.18600000000000003
0,0,0,28.7,0,1.28
1,1,0,81.1,1,1.217
0,0,1,374.5,0,1.2429999999999999
1,0,0,26.9,0,0.015
1,0,0,9.4,0,0.331
1,0,0,587.9,0,0.987
1,1,0,94.7,1,0.8690000000000001
0,0,0,36.6,0,0.111
0,0,0,12.9,0,1.227
0,1,1,33.4,0,1.186
0,1,1,14.4,0,0.025
0,1,1,160.6,1,1.33
0,0,0,24.1,0,0.9420000000000001
0,1,1,286.7,1,1.268
0,0,1,3809.8,0,0.39399999999999996
0,0,1,221.1,0,0.63
0,1,1,79.8,0,0.873
0,0,0,13.9,0,0.006999999999999999
1,0,0,31.8,0,1.2309999999999999
1,1,0,100.5,1,1.215
1,0,0,229.6,0,0.444
0,1,1,73.4,0,1.263
0,0,0,56.3,0,0.9059999999999999
1,0,0,251.6,0,0.988
0,0,0,27.5,0,0.431
0,1,1,311.7,0,1.229
0,1,1,26.5,1,1.2009999999999998
0,0,0,32.4,0,0.7909999999999999
0,1,1,35.4,1,0.54
0,1,1,100.5,0,1.258
0,0,1,483.9,0,0.941
0,0,1,268.7,0,0.7390000000000001
0,0,1,320.6,0,1.149
0,0,1,197.6,0,0.894
0,0,0,10.1,1,0.2579
0,1,1,445.8,1,1.275
0,0,1,160.5,0,1.056
0,1,1,273.5,1,1.246
0,0,1,353.0,0,1.128
0,0,0,23.9,0,0.017
0,0,1,829.1,0,0.126
0,1,1,132.5,1,1.262
0,1,1,107.8,1,1.249
0,0,0,18.3,0,0.47200000000000003
0,1,1,17.9,0,1.182
0,0,1,70.0,1,1.218
0,1,1,63.9,0,1.187
1,0,0,8.8,0,0.442
0,0,1,510.8,0,1.1340000000000001
0,0,0,22.0,0,0.985
0,0,0,526.1,0,0.284
0,0,0,380.9,0,0.12
0,0,0,1244.4,0,0.004
0,0,0,10.9,0,0.017
0,0,1,159.3,1,0.9329999999999999
0,0,1,534.0,0,0.633
0,0,1,380.6,0,1.074
0,0,1,94.5,0,0.267
1,0,0,178.5,0,0.293
0,1,1,50.7,0,0.985
0,1,1,87.2,1,1.1840000000000002
0,0,0,54.5,0,0.6679999999999999
0,0,0,18.9,0,0.13
0,0,0,51.5,0,0.001
0,0,0,34.6,0,0.002
0,1,0,56.2,1,1.22
0,0,0,24.3,0,0.027999999999999997
0,1,0,18.9,0,0.317
0,0,0,8.9,0,0.643
0,0,0,21.6,0,0.877
0,0,0,562.8,0,0.016
0,0,1,1338.1,0,0.48100000000000004
0,0,1,413.8,0,1.056
0,0,0,40.1,0,0.366
1,0,0,193.0,0,1.105
0,0,1,137.6,0,0.985
0,1,1,177.0,1,1.253
0,1,1,205.1,0,1.272
1,0,0,13.8,0,0.018000000000000002
1,1,0,107.0,0,0.953
0,0,1,66.4,0,1.286
0,1,1,68.5,0,1.247
0,1,1,120.8,1,1.205
0,1,1,488.6,1,1.213
1,0,0,9.1,0,0.034
0,0,0,87.0,0,1.011
0,0,0,22.1,0,0.26899999999999996
1,1,0,113.1,1,0.935
0,1,1,78.3,1,1.238
0,0,0,28.9,0,0.02
0,0,0,16.9,0,0.9129999999999999
0,0,1,192.4,0,0.011000000000000001
0,0,1,404.9,0,0.5920000000000001
0,0,1,347.3,0,0.9329999999999999
0,0,0,385.7,0,0.65
0,0,0,13.7,0,0.015
0,0,0,170.1,0,0.647
0,0,1,691.2,0,0.45299999999999996
0,0,1,620.8,0,3.068
0,1,1,298.6,0,1.1640000000000001
1,0,0,806.5,0,0.506
1,1,0,54.7,1,0.912
0,1,1,38.2,1,1.247
0,0,0,43.4,0,0.898
0,0,0,18.3,0,0.725
0,0,0,14.6,0,0.804
0,1,0,110.9,0,1.298
1,1,0,93.0,1,0.978
0,0,1,453.0,0,1.2409999999999999
0,0,1,175.6,0,1.183
0,0,0,552.8,0,1.258
0,1,1,150.9,1,1.224
0,0,1,145.9,0,0.557
0,1,0,9.6,1,0.14300000000000002
0,0,1,221.4,0,0.473
0,1,1,309.1,1,1.281
0,0,0,185.3,0,0.644
0,0,0,118.1,0,0.478
0,1,1,58.1,0,1.2229999999999999
0,1,1,37.8,1,0.774
0,0,0,53.3,0,0.036000000000000004
0,0,0,236.8,0,1.197
1,0,0,38.2,0,1.415
0,1,0,8.5,0,0.10300000000000001
0,0,1,38.4,0,1.2
0,1,1,41.9,1,1.0270000000000001
0,0,1,93.8,0,0.9790000000000001
0,0,0,18.9,0,0.005
0,0,1,42.6,0,1.185
0,0,1,293.8,0,1.189
0,0,1,224.5,0,1.266
0,0,1,206.3,0,0.522
0,0,0,8.1,0,0.489
1,0,0,8.3,0,0.02
0,0,1,510.0,0,1.157
0,1,1,193.4,1,1.306
0,0,1,7.6,0,1.25
0,1,0,129.3,0,1.3119999999999998
1,0,0,7.1,0,0.634
0,0,1,46.1,0,1.2570000000000001
0,0,0,11.1,0,0.39399999999999996
0,0,0,36.3,0,1.24
0,0,1,57.7,0,0.873
0,0,1,34.5,0,1.3230000000000002
0,0,0,30.7,0,0.37
0,0,0,16.6,0,0.746
0,0,1,1207.6,0,0.877
0,0,1,124.6,0,0.633
0,1,1,289.1,1,5.106
0,0,1,286.4,0,1.046
0,0,1,174.4,0,0.41
0,0,1,163.5,0,1.091
0,1,1,83.5,0,3.38
1,1,0,25.1,1,0.027000000000000003
0,0,1,106.0,0,1.02
0,0,1,126.9,0,0.972
0,0,0,56.8,0,1.251
0,1,1,45.5,0,1.258
0,1,1,89.2,1,1.2229999999999999
0,1,1,21.5,0,1.244
1,1,0,35.3,1,1.263
0,0,0,31.5,0,0.545
0,1,1,16.6,0,1.2
0,1,0,12.0,0,0.10300000000000001
1,1,0,68.2,0,0.9670000000000001
0,1,1,94.7,1,0.972
0,0,0,25.6,0,0.742
0,0,0,16.0,0,0.125
0,0,1,1585.2,0,0.7709999999999999
0,0,0,8.5,0,0.004
1,0,0,1837.9,0,0.26
0,0,1,449.1,0,0.5760000000000001
0,0,1,599.8,0,0.382
0,0,1,114.8,0,1.2930000000000001
0,0,0,7.2,0,0.34299999999999997
1,1,0,14.9,1,0.773
1,0,0,103.3,0,0.9890000000000001
0,0,1,224.0,0,1.169
0,0,1,157.4,0,0.912
1,1,0,27.1,1,1.2209999999999999
1,0,0,22.1,0,0.879
0,0,0,41.6,0,0.597
0,0,0,12.6,0,0.531
0,0,0,17.3,0,0.41200000000000003
0,0,0,20.7,0,0.034
0,0,1,631.5,0,0.912
0,1,1,257.4,1,1.272
0,0,1,1413.9,0,1.04
0,0,1,216.1,0,1.215
0,0,1,82.0,0,1.993
0,1,0,7.7,1,0.738
0,1,1,201.9,0,0.851
0,0,1,197.0,0,0.665
0,0,1,60.7,0,1.1740000000000002
1,0,0,261.1,1,1.051
0,0,1,11.1,1,0.11699999999999999
0,0,1,181.0,0,0.424
0,0,1,23.8,0,0.9129999999999999
0,1,1,38.3,0,0.447
0,1,1,304.2,1,1.249
0,0,0,47.4,0,0.013000000000000001
0,1,1,39.9,0,0.647
0,0,1,17.5,0,1.159
0,1,1,153.3,1,1.278
0,0,1,101.9,0,0.0
0,0,1,247.2,0,4.203
0,1,1,208.6,1,1.263
0,0,0,18.9,0,0.368
0,0,0,14.9,0,0.983
1,0,0,236.6,0,1.25
0,0,1,227.5,0,1.25
0,1,1,174.9,1,0.882
0,0,1,867.8,0,1.137
0,0,0,217.4,0,1.226
0,0,0,7.0,0,0.003
0,0,1,1513.7,0,0.27
0,1,1,223.1,1,0.883
0,1,1,29.0,0,1.194
1,0,0,47.6,0,1.182
0,1,1,87.9,1,1.225
1,0,0,619.6,0,0.003
0,0,0,93.8,0,0.244
0,0,1,844.7,0,1.001
0,0,1,535.1,0,0.9359999999999999
0,0,1,298.7,0,1.003
0,0,1,448.0,0,0.733
0,0,1,563.0,0,0.895
0,0,1,370.9,0,0.981
0,0,1,108.2,0,1.287
1,0,0,209.2,1,0.836
0,0,1,131.0,0,0.634
0,1,1,160.2,1,0.95
0,1,1,218.7,0,0.897
0,1,0,9.4,1,0.068
0,0,1,92.4,0,25.224
0,0,0,96.8,0,0.525
0,1,1,195.7,1,1.247
0,0,1,86.1,0,0.8240000000000001
0,1,0,10.3,0,0.467
0,0,0,37.2,0,0.6940000000000001
0,1,1,67.0,1,1.159
0,0,0,69.3,0,0.545
0,1,1,834.3,0,1.073
0,0,0,8.6,0,0.027000000000000003
0,0,0,42.3,0,0.371
0,0,1,352.3,0,0.17
0,0,1,904.0,0,0.9279999999999999
